CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12974,189,1,? 144.80,1,1,1,111,Lost Customers
12976,203,1,? 738.60,1,1,3,113,Lost Customers
12977,148,1,? 39.24,1,1,1,111,Lost Customers
12980,149,9,"? 7,374.90",1,4,4,144,Loyal Customers
12981,21,2,? 372.22,3,2,2,322,Potential Loyalist
12982,234,1,? 390.54,1,1,2,112,Lost Customers
12984,10,1,? 97.50,3,1,1,311,Potential Loyalist
12985,-8,2,"? 1,239.38",4,2,3,423,Potential Loyalist
12987,65,2,? 558.70,2,2,2,222,Others
12988,284,1,? 535.32,1,1,2,112,Lost Customers
12989,-5,15,"? 6,924.11",4,4,4,444,Champions
12990,23,3,? 409.50,3,3,2,332,Others
12991,15,2,? 503.76,3,2,2,322,Potential Loyalist
12993,15,4,? 414.76,3,3,2,332,Others
12994,-4,3,? 974.42,4,3,3,433,Loyal Customers
12995,77,1,? 211.32,2,1,1,211,Others
12997,14,4,"? 1,226.89",3,3,3,333,Loyal Customers
12999,188,3,? 455.88,1,3,2,132,Others
13000,98,3,? 534.85,2,3,2,232,Others
13001,-4,13,"? 9,818.82",4,4,4,444,Champions
13002,310,1,? 120.95,1,1,1,111,Lost Customers
13003,97,3,? 149.05,2,3,1,231,Others
13004,3,18,"? 5,655.91",4,4,4,444,Champions
13005,165,2,? 513.70,1,2,2,122,Others
13006,48,1,? 81.57,2,1,1,211,Others
13008,315,1,? 229.47,1,1,1,111,Lost Customers
13011,364,1,? 50.55,1,1,1,111,Lost Customers
13012,1,8,"? 1,661.84",4,4,4,444,Champions
13013,-7,13,"? 4,810.94",4,4,4,444,Champions
13014,2,10,"? 3,466.28",4,4,4,444,Champions
13015,45,5,"? 3,346.28",2,4,4,244,Loyal Customers
13016,65,3,? 789.89,2,3,3,233,Loyal Customers
13017,-1,1,? 204.00,4,1,1,411,Potential Loyalist
13018,8,28,"? 7,277.70",4,4,4,444,Champions
13021,-4,9,"? 2,616.38",4,4,4,444,Champions
13023,56,2,? 689.90,2,2,3,223,Others
13026,-7,5,? 975.36,4,4,3,443,Champions
13027,105,6,"? 6,912.00",2,4,4,244,Loyal Customers
13028,14,2,? 661.32,3,2,2,322,Potential Loyalist
13029,22,3,"? 1,247.50",3,3,3,333,Loyal Customers
13030,3,2,? 799.48,4,2,3,423,Potential Loyalist
13032,44,2,"? 1,010.18",2,2,3,223,Others
13033,349,1,? 190.55,1,1,1,111,Lost Customers
13034,46,2,? 642.77,2,2,2,222,Others
13035,65,2,? 921.88,2,2,3,223,Others
13037,130,3,? 881.07,2,3,3,233,Loyal Customers
13038,72,3,? 908.46,2,3,3,233,Loyal Customers
13040,0,2,? 676.99,4,2,3,423,Potential Loyalist
13043,265,1,? 516.42,1,1,2,112,Lost Customers
13044,283,1,? 560.47,1,1,2,112,Lost Customers
13045,91,1,? 305.28,2,1,1,211,Others
13046,22,2,? 629.31,3,2,2,322,Potential Loyalist
13047,23,10,"? 3,237.54",3,4,4,344,Loyal Customers
13048,6,4,"? 1,835.91",4,3,4,434,Loyal Customers
13049,56,2,? 656.68,2,2,2,222,Others
13050,6,17,"? 5,836.86",4,4,4,444,Champions
13052,204,1,? 348.15,1,1,2,112,Lost Customers
13055,70,3,"? 1,214.41",2,3,3,233,Loyal Customers
13058,16,3,? 271.40,3,3,1,331,Others
13059,241,1,? 183.40,1,1,1,111,Lost Customers
13060,245,1,? 307.53,1,1,2,112,Lost Customers
13061,64,1,? 248.61,2,1,1,211,Others
13062,183,1,? 346.98,1,1,2,112,Lost Customers
13064,4,4,"? 1,119.49",4,3,3,433,Loyal Customers
13065,365,1,? 205.86,1,1,1,111,Lost Customers
13066,16,2,? 470.80,3,2,2,322,Potential Loyalist
13067,74,1,? 115.46,2,1,1,211,Others
13068,2,2,? 344.00,4,2,2,422,Potential Loyalist
13069,-8,24,"? 4,436.12",4,4,4,444,Champions
13070,184,1,? 228.80,1,1,1,111,Lost Customers
13072,258,1,? 177.15,1,1,1,111,Lost Customers
13075,121,1,? 919.61,2,1,3,213,Others
13077,-7,4,? 729.27,4,3,3,433,Loyal Customers
13078,-5,26,"? 12,627.94",4,4,4,444,Champions
13079,-4,5,? 220.10,4,4,1,441,Champions
13080,171,1,? 58.08,1,1,1,111,Lost Customers
13081,3,11,"? 28,337.38",4,4,4,444,Champions
13082,118,9,"? 3,613.63",2,4,4,244,Loyal Customers
13083,-4,2,? 303.75,4,2,1,421,Potential Loyalist
13085,149,2,? 416.08,1,2,2,122,Others
13089,-6,97,"? 58,825.83",4,4,4,444,Champions
13090,0,14,"? 8,910.82",4,4,4,444,Champions
13091,20,1,? 345.82,3,1,2,312,Potential Loyalist
13092,62,5,? 477.83,2,4,2,242,Others
13093,267,8,"? 7,832.47",1,4,4,144,Loyal Customers
13094,13,12,"? 1,927.32",3,4,4,344,Loyal Customers
13095,62,1,? 74.40,2,1,1,211,Others
13097,24,10,"? 6,010.42",3,4,4,344,Loyal Customers
13098,-7,28,"? 28,882.44",4,4,4,444,Champions
13099,91,1,? 207.36,2,1,1,211,Others
13101,226,1,? 101.19,1,1,1,111,Lost Customers
13102,-7,24,"? 6,424.09",4,4,4,444,Champions
13103,31,1,? 243.94,3,1,1,311,Potential Loyalist
13104,-5,6,"? 1,098.48",4,4,3,443,Champions
13106,125,1,? 76.50,2,1,1,211,Others
13107,36,4,"? 1,531.62",3,3,3,333,Loyal Customers
13108,364,1,? 350.06,1,1,2,112,Lost Customers
13109,51,2,? 786.54,2,2,3,223,Others
13110,23,7,"? 1,488.67",3,4,3,343,Loyal Customers
13113,-8,24,"? 12,245.96",4,4,4,444,Champions
13115,3,4,"? 2,294.78",4,3,4,434,Loyal Customers
13116,130,1,? 501.14,2,1,2,212,Others
13117,13,8,? 984.91,3,4,3,343,Loyal Customers
13118,11,5,"? 1,197.81",3,4,3,343,Loyal Customers
13120,230,1,? 30.60,1,1,1,111,Lost Customers
13121,261,1,? 283.73,1,1,1,111,Lost Customers
13122,86,2,? 922.39,2,2,3,223,Others
13124,81,3,"? 3,866.33",2,3,4,234,Loyal Customers
13126,-4,8,"? 2,099.64",4,4,4,444,Champions
13127,69,1,? 259.17,2,1,1,211,Others
13130,86,1,? 64.00,2,1,1,211,Others
13131,15,3,"? 1,073.30",3,3,3,333,Loyal Customers
13132,253,1,? 77.30,1,1,1,111,Lost Customers
13133,265,2,? 109.80,1,2,1,121,Others
13134,77,4,"? 1,793.58",2,3,4,234,Loyal Customers
13135,188,1,"? 3,096.00",1,1,4,114,Lost Customers
13136,48,5,"? 2,607.61",2,4,4,244,Loyal Customers
13137,2,8,"? 3,650.41",4,4,4,444,Champions
13138,14,6,? 962.39,3,4,3,343,Loyal Customers
13139,8,7,"? 5,064.94",4,4,4,444,Champions
13140,100,3,? 423.72,2,3,2,232,Others
13141,76,5,"? 2,388.75",2,4,4,244,Loyal Customers
13142,11,1,? 307.09,3,1,1,311,Potential Loyalist
13144,324,1,? 110.95,1,1,1,111,Lost Customers
13145,31,4,? 618.52,3,3,2,332,Others
13146,18,1,? 228.91,3,1,1,311,Potential Loyalist
13147,2,4,? 712.80,4,3,3,433,Loyal Customers
13148,21,12,"? 3,707.12",3,4,4,344,Loyal Customers
13149,6,4,"? 1,676.06",4,3,4,434,Loyal Customers
13151,287,1,"? 1,257.87",1,1,3,113,Lost Customers
13153,-3,1,? 486.22,4,1,2,412,Potential Loyalist
13155,25,4,? 971.76,3,3,3,333,Loyal Customers
13157,41,4,"? 1,741.22",3,3,4,334,Loyal Customers
13158,86,4,"? 1,201.06",2,3,3,233,Loyal Customers
13159,0,4,"? 1,437.85",4,3,3,433,Loyal Customers
13160,14,1,? 91.80,3,1,1,311,Potential Loyalist
13161,305,1,? 112.75,1,1,1,111,Lost Customers
13162,114,4,"? 1,688.29",2,3,4,234,Loyal Customers
13165,38,2,"? 1,021.48",3,2,3,323,Potential Loyalist
13166,275,1,? 417.20,1,1,2,112,Lost Customers
13167,10,4,? 791.33,3,3,3,333,Loyal Customers
13168,28,4,"? 1,319.19",3,3,3,333,Loyal Customers
13169,55,2,? 712.88,2,2,3,223,Others
13170,18,1,? 116.01,3,1,1,311,Potential Loyalist
13171,13,3,? 468.41,3,3,2,332,Others
13173,-4,2,? 353.65,4,2,2,422,Potential Loyalist
13174,8,3,"? 2,817.03",4,3,4,434,Loyal Customers
13176,38,1,? 492.84,3,1,2,312,Potential Loyalist
13177,56,1,? 282.45,2,1,1,211,Others
13178,18,11,"? 5,725.47",3,4,4,344,Loyal Customers
13182,37,1,? 121.18,3,1,1,311,Potential Loyalist
13183,-1,9,"? 3,957.78",4,4,4,444,Champions
13184,6,10,"? 1,701.29",4,4,4,444,Champions
13185,259,1,? 71.40,1,1,1,111,Lost Customers
13186,31,3,"? 1,575.89",3,3,3,333,Loyal Customers
13187,329,1,? 236.02,1,1,1,111,Lost Customers
13188,3,1,? 114.60,4,1,1,411,Potential Loyalist
13189,10,2,? 260.68,3,2,1,321,Potential Loyalist
13192,87,2,? 911.94,2,2,3,223,Others
13193,53,1,? 117.88,2,1,1,211,Others
13194,127,1,? 60.70,2,1,1,211,Others
13196,3,4,"? 1,797.78",4,3,4,434,Loyal Customers
13198,2,6,"? 3,401.24",4,4,4,444,Champions
13199,-5,38,"? 9,817.12",4,4,4,444,Champions
13200,11,4,? 870.09,3,3,3,333,Loyal Customers
13203,1,4,? 869.46,4,3,3,433,Loyal Customers
13207,7,2,? 250.26,4,2,1,421,Potential Loyalist
13208,50,6,"? 1,223.90",2,4,3,243,Loyal Customers
13209,22,8,"? 5,891.61",3,4,4,344,Loyal Customers
13210,85,1,? 353.48,2,1,2,212,Others
13211,2,3,"? 1,197.42",4,3,3,433,Loyal Customers
13212,11,3,? 788.08,3,3,3,333,Loyal Customers
13213,48,5,"? 1,520.58",2,4,3,243,Loyal Customers
13216,259,1,? 333.74,1,1,2,112,Lost Customers
13217,114,3,? 533.98,2,3,2,232,Others
13218,119,1,? 62.64,2,1,1,211,Others
13220,70,4,? 819.29,2,3,3,233,Loyal Customers
13221,232,2,? 847.41,1,2,3,123,Others
13223,192,2,? 163.20,1,2,1,121,Others
13224,52,2,"? 2,155.95",2,2,4,224,Others
13225,-5,7,"? 6,463.84",4,4,4,444,Champions
13226,265,1,? 108.21,1,1,1,111,Lost Customers
13227,193,1,? 257.70,1,1,1,111,Lost Customers
13228,73,1,? 358.00,2,1,2,212,Others
13229,217,1,? 160.95,1,1,1,111,Lost Customers
13230,-4,14,"? 2,806.97",4,4,4,444,Champions
13232,4,7,"? 1,357.60",4,4,3,443,Champions
13233,66,2,? 605.12,2,2,2,222,Others
13235,204,1,"? 1,031.07",1,1,3,113,Lost Customers
13236,16,2,? 744.85,3,2,3,323,Potential Loyalist
13238,9,4,? 700.73,4,3,3,433,Loyal Customers
13239,253,1,? 329.56,1,1,2,112,Lost Customers
13240,88,4,? 663.65,2,3,2,232,Others
13242,104,3,? 270.40,2,3,1,231,Others
13243,195,1,? 600.07,1,1,2,112,Lost Customers
13244,84,1,? 121.74,2,1,1,211,Others
13245,42,1,? 430.50,3,1,2,312,Potential Loyalist
13246,10,6,"? 1,987.30",3,4,4,344,Loyal Customers
13247,9,4,? 501.12,4,3,2,432,Others
13248,116,2,? 465.68,2,2,2,222,Others
13249,84,3,? 711.41,2,3,3,233,Loyal Customers
13253,148,2,"? 1,030.40",1,2,3,123,Others
13255,1,2,? 399.51,4,2,2,422,Potential Loyalist
13256,6,1,? 0.00,4,1,1,411,Potential Loyalist
13258,3,3,? 698.58,4,3,3,433,Loyal Customers
13259,53,1,? 292.32,2,1,1,211,Others
13260,53,1,? 557.62,2,1,2,212,Others
13261,260,2,? 944.10,1,2,3,123,Others
13262,255,1,? 200.29,1,1,1,111,Lost Customers
13263,-7,35,"? 7,454.07",4,4,4,444,Champions
13265,45,5,"? 2,107.66",2,4,4,244,Loyal Customers
13266,3,12,"? 3,834.26",4,4,4,444,Champions
13267,-6,19,"? 4,521.49",4,4,4,444,Champions
13268,9,11,"? 3,214.69",4,4,4,444,Champions
13269,-7,15,"? 5,346.23",4,4,4,444,Champions
13270,358,1,? 590.00,1,1,2,112,Lost Customers
13271,29,1,? 217.38,3,1,1,311,Potential Loyalist
13272,23,2,? 276.56,3,2,1,321,Potential Loyalist
13273,105,1,? 138.98,2,1,1,211,Others
13276,55,2,? 590.93,2,2,2,222,Others
13277,7,4,? 258.40,4,3,1,431,Others
13278,32,1,? 542.73,3,1,2,312,Potential Loyalist
13279,70,1,? 137.75,2,1,1,211,Others
13280,114,3,? 814.86,2,3,3,233,Loyal Customers
13282,10,3,"? 1,132.14",3,3,3,333,Loyal Customers
13283,51,2,? 93.66,2,2,1,221,Others
13284,322,1,? 201.19,1,1,1,111,Lost Customers
13285,15,4,"? 2,709.12",3,3,4,334,Loyal Customers
13291,147,1,? 361.11,1,1,2,112,Lost Customers
13292,30,2,? 578.94,3,2,2,322,Potential Loyalist
13294,181,2,? 873.74,1,2,3,123,Others
13295,351,1,? 201.20,1,1,1,111,Lost Customers
13296,129,1,? 87.40,2,1,1,211,Others
13297,-1,4,"? 2,089.85",4,3,4,434,Loyal Customers
13298,-7,1,? 360.00,4,1,2,412,Potential Loyalist
13299,260,1,? 142.50,1,1,1,111,Lost Customers
13300,161,1,? 371.89,1,1,2,112,Lost Customers
13301,95,4,? 618.09,2,3,2,232,Others
13302,147,1,? 63.75,1,1,1,111,Lost Customers
13304,343,1,? 300.42,1,1,1,111,Lost Customers
13305,-4,10,"? 2,000.86",4,4,4,444,Champions
13307,112,1,? 15.00,2,1,1,211,Others
13308,14,3,"? 1,385.51",3,3,3,333,Loyal Customers
13309,-1,5,"? 1,456.79",4,4,3,443,Champions
13310,20,3,"? 1,132.03",3,3,3,333,Loyal Customers
13311,-4,2,? 598.57,4,2,2,422,Potential Loyalist
13313,14,5,"? 1,555.32",3,4,3,343,Loyal Customers
13314,-7,3,? 775.94,4,3,3,433,Loyal Customers
13316,29,4,"? 5,977.73",3,3,4,334,Loyal Customers
13317,58,6,"? 2,273.68",2,4,4,244,Loyal Customers
13318,-7,3,? 640.76,4,3,2,432,Others
13319,-3,26,"? 10,845.55",4,4,4,444,Champions
13320,70,4,"? 1,548.70",2,3,3,233,Loyal Customers
13321,64,2,? 567.36,2,2,2,222,Others
13322,9,1,? 199.48,4,1,1,411,Potential Loyalist
13323,-5,5,? 787.85,4,4,3,443,Champions
13324,28,10,"? 7,121.95",3,4,4,344,Loyal Customers
13325,73,1,? 675.30,2,1,3,213,Others
13327,30,8,"? 3,627.77",3,4,4,344,Loyal Customers
13328,308,1,"? 1,308.48",1,1,3,113,Lost Customers
13329,23,2,? 789.00,3,2,3,323,Potential Loyalist
13330,84,3,"? 1,140.93",2,3,3,233,Loyal Customers
13332,6,1,? 350.90,4,1,2,412,Potential Loyalist
13334,74,3,"? 3,536.82",2,3,4,234,Loyal Customers
13336,69,1,? 795.12,2,1,3,213,Others
13338,149,1,? 487.02,1,1,2,112,Lost Customers
13339,192,1,? 860.12,1,1,3,113,Lost Customers
13340,37,7,"? 10,736.48",3,4,4,344,Loyal Customers
13341,252,1,? 775.85,1,1,3,113,Lost Customers
13343,169,1,? 353.43,1,1,2,112,Lost Customers
13344,59,3,"? 2,543.72",2,3,4,234,Loyal Customers
13345,279,1,? 389.50,1,1,2,112,Lost Customers
13347,62,1,? 341.36,2,1,2,212,Others
13348,56,1,? 233.76,2,1,1,211,Others
13349,2,1,? 247.32,4,1,1,411,Potential Loyalist
13350,8,2,? 979.12,4,2,3,423,Potential Loyalist
13351,58,1,? 373.94,2,1,2,212,Others
13352,52,1,? 397.98,2,1,2,212,Others
13354,63,1,? 743.53,2,1,3,213,Others
13355,114,1,? 674.70,2,1,3,213,Others
13356,72,1,? 768.24,2,1,3,213,Others
13357,249,1,? 609.95,1,1,2,112,Lost Customers
13358,260,1,? 439.03,1,1,2,112,Lost Customers
13359,55,1,? 439.56,2,1,2,212,Others
13362,1,4,"? 3,090.74",4,3,4,434,Loyal Customers
13363,9,2,? 992.50,4,2,3,423,Potential Loyalist
13364,63,1,? 134.96,2,1,1,211,Others
13365,25,2,"? 2,225.37",3,2,4,324,Potential Loyalist
13366,42,1,? 56.16,3,1,1,311,Potential Loyalist
13368,248,2,? 623.40,1,2,2,122,Others
13369,357,1,? 308.28,1,1,2,112,Lost Customers
13370,363,1,? 754.87,1,1,3,113,Lost Customers
13372,81,1,? 378.64,2,1,2,212,Others
13373,52,3,"? 3,312.25",2,3,4,234,Loyal Customers
13375,80,1,? 778.65,2,1,3,213,Others
13376,91,3,"? 1,019.76",2,3,3,233,Loyal Customers
13379,18,3,? 572.56,3,3,2,332,Others
13381,23,6,"? 3,639.31",3,4,4,344,Loyal Customers
13382,272,1,? 222.99,1,1,1,111,Lost Customers
13384,22,7,"? 4,151.93",3,4,4,344,Loyal Customers
13385,321,1,? 534.57,1,1,2,112,Lost Customers
13388,123,2,? 677.10,2,2,3,223,Others
13389,3,3,? 797.96,4,3,3,433,Loyal Customers
13390,66,1,? 544.08,2,1,2,212,Others
13391,195,1,? 59.80,1,1,1,111,Lost Customers
13394,-7,8,"? 2,520.02",4,4,4,444,Champions
13395,177,1,? 307.72,1,1,2,112,Lost Customers
13396,21,2,"? 1,360.99",3,2,3,323,Potential Loyalist
13397,64,5,"? 1,544.13",2,4,3,243,Loyal Customers
13398,184,1,? 457.34,1,1,2,112,Lost Customers
13402,119,2,? 621.23,2,2,2,222,Others
13403,9,1,? 75.00,4,1,1,411,Potential Loyalist
13404,-7,2,? 252.49,4,2,1,421,Potential Loyalist
13405,66,3,? 572.45,2,3,2,232,Others
13408,-7,62,"? 28,117.04",4,4,4,444,Champions
13410,16,5,"? 1,003.06",3,4,3,343,Loyal Customers
13411,99,1,? 213.55,2,1,1,211,Others
13414,125,3,"? 1,390.50",2,3,3,233,Loyal Customers
13416,35,2,? 712.50,3,2,3,323,Potential Loyalist
13417,-4,2,? 640.83,4,2,2,422,Potential Loyalist
13418,3,18,"? 6,127.43",4,4,4,444,Champions
13419,55,1,? 221.06,2,1,1,211,Others
13420,141,2,? 159.85,1,2,1,121,Others
13421,32,2,"? 1,851.08",3,2,4,324,Potential Loyalist
13422,56,1,"? 2,626.30",2,1,4,214,Others
13425,100,3,"? 1,624.21",2,3,3,233,Loyal Customers
13426,-8,10,"? 3,641.32",4,4,4,444,Champions
13427,11,3,? 582.60,3,3,2,332,Others
13428,2,1,? 218.47,4,1,1,411,Potential Loyalist
13429,2,4,"? 1,006.80",4,3,3,433,Loyal Customers
13430,10,2,? 679.45,3,2,3,323,Potential Loyalist
13431,59,2,"? 1,269.10",2,2,3,223,Others
13434,66,2,? 534.24,2,2,2,222,Others
13435,-3,7,"? 3,809.89",4,4,4,444,Champions
13436,-7,1,? 196.89,4,1,1,411,Potential Loyalist
13437,6,7,"? 3,408.06",4,4,4,444,Champions
13439,247,1,? 283.71,1,1,1,111,Lost Customers
13441,83,1,? 296.64,2,1,1,211,Others
13447,15,3,"? 1,129.14",3,3,3,333,Loyal Customers
13448,8,6,"? 3,539.37",4,4,4,444,Champions
13449,15,1,? 291.88,3,1,1,311,Potential Loyalist
13450,18,6,"? 2,043.72",3,4,4,344,Loyal Customers
13451,18,5,"? 2,976.15",3,4,4,344,Loyal Customers
13452,251,2,? 590.00,1,2,2,122,Others
13453,157,2,? 356.98,1,2,2,122,Others
13455,16,2,"? 1,058.34",3,2,3,323,Potential Loyalist
13456,9,6,"? 1,766.72",4,4,4,444,Champions
13458,-1,14,"? 9,646.57",4,4,4,444,Champions
13460,21,2,? 183.44,3,2,1,321,Potential Loyalist
13461,30,3,"? 1,445.00",3,3,3,333,Loyal Customers
13462,244,1,? 151.50,1,1,1,111,Lost Customers
13464,50,1,? 674.68,2,1,3,213,Others
13466,176,1,? 307.90,1,1,2,112,Lost Customers
13467,2,2,"? 1,083.71",4,2,3,423,Potential Loyalist
13468,-7,37,"? 5,704.97",4,4,4,444,Champions
13470,91,2,? 165.00,2,2,1,221,Others
13471,-7,4,"? 2,531.58",4,3,4,434,Loyal Customers
13473,52,2,? 422.64,2,2,2,222,Others
13474,228,1,? 229.59,1,1,1,111,Lost Customers
13475,183,4,"? 1,431.78",1,3,3,133,Loyal Customers
13476,170,2,"? 1,238.47",1,2,3,123,Others
13477,29,6,"? 1,454.58",3,4,3,343,Loyal Customers
13479,192,2,? 300.95,1,2,1,121,Others
13481,37,5,"? 1,804.56",3,4,4,344,Loyal Customers
13482,224,1,? 184.64,1,1,1,111,Lost Customers
13483,57,1,? 140.34,2,1,1,211,Others
13484,233,1,? 313.80,1,1,2,112,Lost Customers
13485,225,1,? 454.24,1,1,2,112,Lost Customers
13486,70,3,"? 1,122.41",2,3,3,233,Loyal Customers
13487,49,3,? 575.40,2,3,2,232,Others
13488,9,13,"? 8,968.31",4,4,4,444,Champions
13489,97,4,? 449.52,2,3,2,232,Others
13491,43,10,"? 1,215.82",2,4,3,243,Loyal Customers
13492,128,3,"? 1,269.84",2,3,3,233,Loyal Customers
13493,267,2,? 618.63,1,2,2,122,Others
13494,303,1,? 316.26,1,1,2,112,Lost Customers
13495,-1,5,"? 2,044.87",4,4,4,444,Champions
13496,2,2,? 653.33,4,2,2,422,Potential Loyalist
13497,274,2,? 348.05,1,2,2,122,Others
13499,9,5,"? 1,159.11",4,4,3,443,Champions
13500,15,3,"? 1,166.77",3,3,3,333,Loyal Customers
13501,280,1,"? 1,340.32",1,1,3,113,Lost Customers
13502,8,3,? 292.00,4,3,1,431,Others
13503,63,1,? 216.85,2,1,1,211,Others
13504,56,1,? 295.93,2,1,1,211,Others
13505,64,4,"? 4,393.63",2,3,4,234,Loyal Customers
13506,308,2,? 458.52,1,2,2,122,Others
13507,-5,4,"? 2,479.16",4,3,4,434,Loyal Customers
13508,235,1,? 110.97,1,1,1,111,Lost Customers
13509,0,7,? 979.72,4,4,3,443,Champions
13510,-7,4,"? 1,791.56",4,3,4,434,Loyal Customers
13512,252,1,? 251.21,1,1,1,111,Lost Customers
13513,118,1,? 205.10,2,1,1,211,Others
13514,65,1,? 152.20,2,1,1,211,Others
13515,64,4,? 891.12,2,3,3,233,Loyal Customers
13516,13,3,"? 1,389.41",3,3,3,333,Loyal Customers
13517,51,3,"? 2,128.42",2,3,4,234,Loyal Customers
13518,77,1,? 659.44,2,1,2,212,Others
13519,70,1,? 122.75,2,1,1,211,Others
13520,50,6,"? 3,624.35",2,4,4,244,Loyal Customers
13521,-7,3,"? 1,093.65",4,3,3,433,Loyal Customers
13522,22,1,? 125.80,3,1,1,311,Potential Loyalist
13523,25,5,"? 3,964.88",3,4,4,344,Loyal Customers
13524,32,5,? 680.18,3,4,3,343,Loyal Customers
13525,6,2,? 628.78,4,2,2,422,Potential Loyalist
13527,25,7,"? 2,287.51",3,4,4,344,Loyal Customers
13529,70,2,? 307.76,2,2,2,222,Others
13531,197,2,? 483.80,1,2,2,122,Others
13532,25,1,? 210.31,3,1,1,311,Potential Loyalist
13533,174,3,? 270.79,1,3,1,131,Others
13534,-6,25,"? 5,870.08",4,4,4,444,Champions
13536,-7,7,"? 3,448.29",4,4,4,444,Champions
13538,35,7,"? 1,280.85",3,4,3,343,Loyal Customers
13539,77,3,? 631.34,2,3,2,232,Others
13544,31,2,? 291.41,3,2,1,321,Potential Loyalist
13546,4,3,? 626.99,4,3,2,432,Others
13548,88,2,? 682.41,2,2,3,223,Others
13549,17,7,? 918.20,3,4,3,343,Loyal Customers
13551,311,1,? 91.80,1,1,1,111,Lost Customers
13552,58,12,"? 3,740.07",2,4,4,244,Loyal Customers
13555,65,4,"? 4,149.28",2,3,4,234,Loyal Customers
13557,20,2,? 584.06,3,2,2,322,Potential Loyalist
13558,-3,4,? 605.06,4,3,2,432,Others
13560,-1,1,? 174.37,4,1,1,411,Potential Loyalist
13561,207,1,? 141.86,1,1,1,111,Lost Customers
13562,73,3,"? 1,799.33",2,3,4,234,Loyal Customers
13563,76,2,? 777.53,2,2,3,223,Others
13564,136,3,"? 1,749.02",1,3,4,134,Loyal Customers
13565,11,2,? 240.22,3,2,1,321,Potential Loyalist
13566,32,2,? 874.71,3,2,3,323,Potential Loyalist
13568,165,1,? 192.85,1,1,1,111,Lost Customers
13569,9,2,? 373.75,4,2,2,422,Potential Loyalist
13570,235,1,? 239.49,1,1,1,111,Lost Customers
13571,4,12,"? 2,092.32",4,4,4,444,Champions
13572,197,1,"? 1,384.25",1,1,3,113,Lost Customers
13573,42,2,? 294.40,3,2,1,321,Potential Loyalist
13575,15,5,? 732.07,3,4,3,343,Loyal Customers
13576,2,18,"? 6,717.34",4,4,4,444,Champions
13577,17,4,"? 1,687.60",3,3,4,334,Loyal Customers
13579,6,2,? 467.04,4,2,2,422,Potential Loyalist
13581,301,1,? 118.00,1,1,1,111,Lost Customers
13583,147,1,? 781.03,1,1,3,113,Lost Customers
13584,298,1,? 142.40,1,1,1,111,Lost Customers
13587,55,1,? 712.40,2,1,3,213,Others
13588,7,9,"? 2,478.95",4,4,4,444,Champions
13589,6,2,? 379.65,4,2,2,422,Potential Loyalist
13590,3,6,"? 1,981.92",4,4,4,444,Champions
13591,56,3,"? 1,117.13",2,3,3,233,Loyal Customers
13592,27,4,? 247.96,3,3,1,331,Others
13593,100,5,"? 2,037.08",2,4,4,244,Loyal Customers
13594,44,1,? 396.97,2,1,2,212,Others
13596,-3,2,? 697.04,4,2,3,423,Potential Loyalist
13598,39,1,? 180.17,3,1,1,311,Potential Loyalist
13599,-7,21,"? 5,153.67",4,4,4,444,Champions
13600,304,1,? 219.52,1,1,1,111,Lost Customers
13601,37,2,? 693.32,3,2,3,323,Potential Loyalist
13602,56,1,? 428.89,2,1,2,212,Others
13603,18,1,? 164.34,3,1,1,311,Potential Loyalist
13606,21,3,? 280.54,3,3,1,331,Others
13607,32,1,? 678.01,3,1,3,313,Potential Loyalist
13610,4,7,"? 1,131.88",4,4,3,443,Champions
13611,81,3,"? 1,171.80",2,3,3,233,Loyal Customers
13614,16,4,"? 1,610.46",3,3,3,333,Loyal Customers
13615,310,1,? 417.69,1,1,2,112,Lost Customers
13617,32,3,? 544.18,3,3,2,332,Others
13618,165,1,? 177.34,1,1,1,111,Lost Customers
13621,108,1,? 213.85,2,1,1,211,Others
13623,22,5,? 747.78,3,4,3,343,Loyal Customers
13626,244,1,? 257.23,1,1,1,111,Lost Customers
13627,51,5,"? 1,638.47",2,4,3,243,Loyal Customers
13629,15,11,"? 7,792.36",3,4,4,344,Loyal Customers
13630,-3,7,"? 2,031.78",4,4,4,444,Champions
13631,91,11,"? 3,070.42",2,4,4,244,Loyal Customers
13632,16,5,"? 2,121.27",3,4,4,344,Loyal Customers
13634,25,5,"? 1,575.16",3,4,3,343,Loyal Customers
13635,59,1,"? 1,071.03",2,1,3,213,Others
13636,28,5,? 949.12,3,4,3,343,Loyal Customers
13637,44,3,? 810.50,2,3,3,233,Loyal Customers
13638,7,1,? 122.64,4,1,1,411,Potential Loyalist
13639,66,1,"? 1,033.34",2,1,3,213,Others
13642,207,1,? 354.80,1,1,2,112,Lost Customers
13643,23,3,? 519.44,3,3,2,332,Others
13644,8,4,"? 2,624.26",4,3,4,434,Loyal Customers
13645,112,1,? 252.10,2,1,1,211,Others
13647,1,4,"? 1,678.12",4,3,4,434,Loyal Customers
13649,248,2,? 346.60,1,2,2,122,Others
13650,8,6,"? 1,836.34",4,4,4,444,Champions
13651,27,2,? 94.20,3,2,1,321,Potential Loyalist
13652,37,3,"? 1,095.08",3,3,3,333,Loyal Customers
13654,35,6,"? 2,707.33",3,4,4,344,Loyal Customers
13655,106,2,? 932.97,2,2,3,223,Others
13656,156,2,? 379.65,1,2,2,122,Others
